BYS4A,BYS7A,BYS8A,BYS8C,BYS14,BYS21,BYS66A,BYS66D,BYS74,BYS81A,BYS81B,BYS81C,BYIEPFLG,SEX,RACE,BYFAMINC,BY2XRSTD,BY2XMSTD,BY2XSSTD,BY2XHSTD,F1DOSTAT,G8CTRL1,F12XRSTD,F12XMSTD,F12XSSTD,F12XHSTD,G10CTRL1,F2S44B,F2DOSTAT,F22XRSTD,F22XMSTD,F22XSSTD,F22XHSTD,BYSC12,BYSC13E,BYSC16B,BYSC16C,BYSC16E,BYSC16F,BYSC47G,BYRATIO,F1C30A,F1C93F,BYP30,BYP38B,BYP40,BYP41,BYP59A,BYP59D,HSSTAT,PPOSTEX1,NUMCHILD,F4HSTYPE,F4HHDG
2,1,2,1,1,2,2,2,1,2,2,1,0,2,3,11,37.8,53.74,34.11,43.52,0,1,48.35,59.77,43.66,43.62,1,1,0,52.46,51.76,51.225,51.08,85,3,59,46,0,6,3,26,3,4,4,1,0,2,2,2,1,2,0,1,2
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,51.475,51.53,50.48,50.23,1,2,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,3,4,4,1,0,2,2,2,1,1,0,1,4
1,1,2,1,1,1,2,2,1,4,3,3,0,2,2,9,50.73,50.34,50.35,50.62,4,1,51.475,51.53,50.48,50.23,1,3,5,52.46,51.76,51.225,51.08,85,3,59,46,0,6,3,26,2,4,4,1,1,2,2,2,6,1,3,4,2
1,1,1,1,1,1,2,1,1,2,1,4,0,2,2,5,37.79,46.86,42.24,37.88,0,1,43.37,56.16,38.92,39.05,1,3,0,52.46,51.76,51.225,51.08,85,3,59,46,0,6,3,26,3,4,1,2,1,2,2,2,1,1,0,1,4
3,1,1,1,1,2,2,1,1,4,3,4,0,1,4,8,51.41,54.8,46.49,52.26,0,1,57.89,60.19,50.48,50.23,1,3,0,52.46,51.76,51.225,51.08,85,3,59,46,0,6,3,26,3,4,8,1,5,2,1,2,1,2,1,1,2
1,1,1,1,1,2,2,2,1,1,2,3,0,2,4,6,55.16,48.2,54.81,33.81,0,1,55.78,47.53,48.77,56.13,1,2,0,55.35,42.35,52.86,44.94,92,9,11,7,0,12,4,24,1,5,10,1,0,2,2,1,1,2,0,1,1
1,1,2,1,1,2,2,1,2,2,1,2,0,2,4,11,56.19,54.07,60.02,54.48,0,1,44.75,40.63,47.39,46.46,1,1,0,52.46,51.76,51.225,51.08,92,9,11,7,0,12,4,24,1,5,6,1,5,2,2,2,1,2,2,1,1
1,1,1,1,1,2,2,1,1,1,2,1,0,1,4,11,69.15,62.6,66.19,51.17,0,1,60.31,64.57,57.82,51.8,1,3,0,60.41,63.36,60.01,60.46,92,9,11,7,0,12,4,24,1,5,4,2,0,2,2,2,1,1,0,1,3
1,1,1,1,1,2,2,2,1,1,2,2,0,1,4,10,70.55,51.47,65.75,66.22,0,1,64.31,42.43,35.91,39.03,1,3,0,36.07,32.89,32.78,54.9,92,9,11,7,0,12,4,24,1,5,8,2,0,2,2,1,1,1,0,1,1
1,1,2,1,1,2,1,1,1,2,1,3,0,2,4,11,47.38,51.74,55.72,57.99,0,1,54.93,51.3,51.39,45.69,1,2,0,54.7,42.02,47.52,53.17,92,9,11,7,0,12,4,24,1,5,3,1,2,2,2,2,1,2,0,1,3
1,1,2,1,1,2,1,1,1,1,1,2,0,2,4,7,62.09,67.86,56.73,59.9,0,1,60.76,66.5,62.11,59.45,1,3,0,60.61,63.31,63.77,57.14,92,9,11,7,0,12,4,24,1,5,4,2,1,2,2,2,1,1,0,1,4
2,1,1,1,1,2,1,1,1,3,2,2,0,1,4,14,43.21,39.47,56.61,42.61,0,1,44.1,44.51,61.95,47.13,1,1,0,48.24,45.39,57.39,48.24,92,9,11,7,0,12,4,24,1,5,4,2,0,2,2,2,1,2,0,1,3
1,1,1,1,1,2,2,1,1,1,2,3,0,2,4,11,43.27,38.83,40.79,44.14,0,1,52.92,40.57,41.52,43.09,1,3,0,42.98,40.81,40.59,41.48,92,9,11,7,0,12,4,24,1,5,9,2,0,2,1,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,8,63.21,67.56,63.68,56.31,0,1,60.9,63.69,53.02,56.87,1,3,0,59.74,62.76,61.76,55.41,92,9,11,7,0,12,4,24,1,5,8,1,0,2,2,2,1,1,0,1,5
1,1,2,1,1,2,2,2,2,2,2,2,0,1,4,4,36.96,40.21,43.1,39.91,0,1,48.79,50.58,41.41,47.56,1,2,0,47.24,46.62,52.47,40.61,92,9,11,7,0,12,4,24,1,5,4,2,1,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,1,1,2,0,1,4,7,64.46,58.5,62.54,70.37,0,1,63.87,62.88,65.32,60.23,1,1,0,52.46,51.76,51.225,51.08,92,9,11,7,0,12,4,24,1,5,2,1,5,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,9,49.29,52.43,47.06,50.31,0,1,60.91,55.94,55.62,57.25,1,3,0,59.8,63.36,62.21,60.22,92,9,11,7,0,12,4,24,1,5,4,1,1,2,2,2,1,1,0,1,3
1,1,1,1,1,2,1,1,1,1,2,1,0,2,4,10,55.58,60.96,53.22,48.49,0,1,60.4,57.79,49.47,53.04,1,3,0,52.46,51.76,43.24,48.28,92,9,11,7,0,12,4,24,1,5,8,1,1,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,1,1,1,1,2,0,2,4,10,54.48,56.5,47.5,53.35,0,1,58.48,56.56,54.77,50.45,1,3,0,60.33,49.87,55.32,51.06,92,9,11,7,0,12,4,24,1,5,8,1,0,2,1,1,1,1,0,1,1
1,1,1,1,1,2,1,1,1,2,1,2,0,1,4,10,38.08,46.66,42.01,38.81,0,1,51.475,51.53,50.48,50.23,1,2,0,52.46,51.76,51.225,51.08,92,9,11,7,0,12,4,24,1,5,4,2,2,2,2,2,1,2,0,1,4
1,1,1,1,1,2,2,2,1,2,2,1,0,1,4,10,61.69,49.75,49.4,50.38,0,1,51.2,52.35,47.22,42.59,1,4,0,51.43,54.27,48.28,57.2,60,6,4,4,5,11,4,22,2,4,4,2,4,2,2,2,1,2,0,1,1
2,2,2,1,1,2,2,2,1,2,1,3,0,2,4,11,45.66,43.69,45.62,46.2,0,1,51.475,51.53,50.48,50.23,1,3,3,52.46,51.76,51.225,51.08,60,6,4,4,5,11,4,22,2,4,4,1,0,2,2,2,1,1,0,1,2
1,2,1,1,1,1,2,2,1,2,2,1,0,2,1,13,42.57,50.29,47.04,49.89,0,1,46.5,54.67,46.11,54.51,1,3,0,49.79,51.4,48.57,63.04,60,6,4,4,5,11,4,22,2,5,8,1,5,2,2,2,1,1,0,1,1
2,1,1,1,1,2,2,2,2,2,3,1,0,1,4,11,45.81,46.11,46.2,46.87,0,1,51.475,51.53,50.48,50.23,1,3,5,52.46,51.76,51.225,51.08,60,6,4,4,5,11,4,22,2,5,4,1,0,2,2,2,6,2,0,1,2
2,2,1,1,4,1,1,1,1,1,1,1,0,2,1,3,49.22,49.99,40.84,51.98,0,1,49.19,52.46,43.65,58.36,1,2,0,47.85,52.73,48.36,57.23,60,6,4,4,5,11,4,22,2,4,1,2,4,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,2,1,2,0,1,2,10,63.26,71.23,70.94,60.65,0,1,60.84,67.56,65.1,62.43,1,3,0,52.46,51.76,51.225,51.08,60,6,4,4,5,11,4,22,2,4,10,1,0,2,1,1,1,1,0,1,4
1,1,1,1,1,2,2,2,1,1,1,1,0,2,4,12,43.01,49.84,43.89,48.52,0,1,40.09,54.62,51.72,43.33,1,3,0,52.46,51.76,51.225,51.08,60,6,4,4,5,11,4,22,2,4,4,2,0,2,2,2,1,1,0,1,3
1,1,2,1,1,2,1,2,1,2,1,2,0,1,4,7,38.28,57.01,46.69,46.9,0,1,51.475,51.53,50.48,50.23,1,3,0,58.88,59.66,61.68,61.27,60,6,4,4,5,11,4,22,2,4,12,1,2,2,1,2,1,1,1,1,4
1,1,1,1,1,1,1,1,2,4,3,3,0,2,2,6,39.08,42.26,37.19,44.5,0,1,51.475,51.53,50.48,50.23,1,3,3,52.46,51.76,51.225,51.08,60,6,4,4,5,11,4,22,2,5,1,1,3,2,2,2,2,2,2,2,1
1,1,2,1,1,1,1,1,1,2,2,3,0,2,2,6,63.81,56.95,56.94,52.48,0,1,65.18,61.89,57.4,54.65,1,2,0,52.46,51.76,51.225,51.08,60,6,4,4,5,11,4,22,2,5,11,1,4,2,1,2,1,2,0,1,1
2,1,2,1,1,2,1,2,1,1,2,2,0,2,4,10,50.73,50.34,50.35,50.62,0,1,60.96,51.95,63.1,55.4,1,3,0,55.71,52.89,58.02,63.69,60,6,4,4,5,11,4,22,2,4,8,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,2,4,3,0,2,4,10,63.24,68.92,63.78,56.33,0,1,66.83,62.44,66.44,53.49,1,2,0,61.9,59.96,59.59,54.64,60,6,4,4,5,11,4,22,2,4,8,1,4,2,2,2,1,2,0,1,3
2,1,1,2,1,2,2,2,1,2,2,3,0,2,4,9,44.29,62.19,37,44.93,3,1,51.475,51.53,50.48,50.23,1,2,0,49.93,41.9,50.6,47.7,78,7,11,5,0,3,4,15,2,4,8,1,3,2,2,2,1,2,0,1,1
1,1,2,1,1,2,1,1,1,3,3,2,0,2,4,7,66.05,48.79,42.88,55.74,4,1,57.12,50.26,43.84,50.44,1,3,5,52.46,51.76,51.225,51.08,78,7,11,5,0,3,4,15,2,4,9,2,4,2,2,2,2,2,0,2,1
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,14,66.85,63.22,49.42,51.37,0,1,59.74,60.27,50.07,52.21,1,3,0,54.81,54.99,43.8,54.09,78,7,11,5,0,3,4,15,2,4,8,1,0,2,2,1,1,1,0,1,4
1,1,1,1,1,2,2,2,2,3,2,3,0,2,4,9,42.75,50.28,44.79,43.32,0,1,47.33,50.19,45.56,43.87,1,3,5,33.71,47.37,31.9,41.99,78,7,11,5,0,3,4,15,2,4,2,1,1,2,2,2,1,2,2,1,2
1,1,1,1,1,1,2,2,1,2,3,2,0,2,5,13,47.07,49.59,54.12,48.55,0,1,49.44,47.52,49.31,47.46,1,2,0,53.42,47.26,49.06,56.19,78,7,11,5,0,3,4,15,2,4,8,2,0,2,1,2,1,2,0,1,1
1,3,1,1,1,1,1,1,1,1,1,1,0,2,4,9,70.55,72.41,70.84,60.63,0,1,66.85,69.96,67.32,57.04,1,3,0,65.44,65,60.52,64.85,78,7,11,5,0,3,4,15,2,4,6,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,2,1,1,1,1,0,2,4,9,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,3,0,52.46,51.76,51.225,51.08,92,8,4,8,0,4,5,27,1,4,8,1,0,2,2,1,1,1,0,1,1
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,11,60.75,66.55,62.5,61.38,0,1,60.25,60.34,60.56,67.75,1,3,0,52.46,51.76,51.225,51.08,92,8,4,8,0,4,5,27,1,4,11,1,4,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,1,1,0,1,4,14,61.94,57.08,48.14,60.01,0,1,64.73,65.86,55.73,60.13,1,3,0,52.46,51.76,51.225,51.08,92,8,4,8,0,4,5,27,1,4,12,1,0,2,1,1,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,2,1,0,2,4,12,61.71,69.35,62.75,70.56,0,1,59.09,68.18,57.94,58.98,1,3,0,62.86,68.63,69.08,58.94,92,8,4,8,0,4,5,27,1,4,9,1,2,2,1,1,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,2,1,0,2,4,11,56.51,57.76,60.3,65.42,0,1,64.53,60.69,63.71,56.62,1,3,0,64.08,61.7,58.24,56.93,92,8,4,8,0,4,5,27,1,4,11,1,0,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,2,1,1,3,2,0,2,4,10,47.77,45.16,46.17,50.3,0,1,43.68,42.61,46.57,43.77,1,2,0,46.2,41.8,49.33,42.44,92,8,4,8,0,4,5,27,1,4,9,1,0,2,2,1,1,2,0,1,1
1,1,2,1,1,2,2,2,1,3,4,2,0,2,4,12,62.56,57.44,48.74,43.36,0,1,50.72,55.1,48.37,44.12,1,1,0,51.63,55.1,50.28,50.1,92,8,4,8,0,4,5,27,1,4,9,1,5,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,8,52.16,50.11,53.4,55.45,0,1,65.87,59.44,60.37,59.78,1,3,0,51.15,59.72,61.5,55.87,92,8,4,8,0,4,5,27,1,4,9,1,2,2,2,2,1,1,0,1,1
1,3,1,1,1,1,2,2,1,2,1,3,0,1,1,11,44.63,49.1,50.42,51.54,0,1,40.1,54.88,48.27,48.13,1,2,0,40.79,48.63,54.55,45.38,92,8,4,8,0,4,5,27,1,4,4,1,0,2,2,2,1,2,0,1,1
1,1,1,1,4,2,2,2,1,1,2,6,0,2,4,12,35.23,35.92,33.72,32.28,0,1,35.02,37.11,33.25,32.15,1,2,0,52.46,51.76,51.225,51.08,95,6,18,13,2,7,4,27,1,4,8,1,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,2,3,2,2,0,2,4,10,47.88,49.06,54.34,49.92,0,1,51.03,56.81,45.84,55.06,1,2,0,52.46,51.76,51.225,51.08,95,6,18,13,2,7,4,27,1,4,2,1,0,2,1,1,1,2,0,1,1
1,1,1,1,1,1,2,1,1,2,2,2,0,1,4,10,52.69,43.94,37,41.62,0,1,62.79,59.19,63.22,55.89,1,2,0,59.03,63.99,67.19,51.15,95,6,18,13,2,7,4,27,1,4,11,1,0,2,2,2,1,2,0,1,1
2,1,1,1,1,1,2,1,1,2,2,1,0,2,2,9,56.46,57.97,56.75,61.01,0,1,66.76,56.37,62.15,62.4,1,3,0,60.34,56.45,55.41,61.93,95,6,18,13,2,7,4,27,1,4,1,1,0,2,2,2,1,1,0,1,1
1,1,2,1,1,2,2,2,1,3,2,2,0,2,4,11,54.15,43.02,43.89,47.06,0,1,56.82,49.87,48.89,50.02,1,2,0,53.18,45.96,44.63,50.42,95,6,18,13,2,7,4,27,1,4,5,1,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,1,1,1,1,1,2,0,2,2,9,49.78,48.03,44.94,47.24,0,1,51.62,47.71,42.92,49.34,1,3,0,52.54,47.63,44.07,54.21,95,6,18,13,2,7,4,27,1,4,4,1,1,2,2,2,1,1,0,1,4
1,1,1,2,1,1,2,1,1,2,2,2,0,2,4,9,62.26,62.26,56.56,43.73,0,1,64.59,63.47,53.67,50.8,1,3,0,62.6,63.45,59.19,55.12,95,6,18,13,2,7,4,27,1,4,12,1,3,2,2,2,1,2,0,1,4
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,11,61.01,75.43,70.26,68.92,0,1,61.04,64.35,67.88,70.39,1,2,0,64.86,67.55,67.26,63.91,95,6,18,13,2,7,4,27,1,4,6,2,0,2,2,2,1,2,0,1,3
1,1,2,1,1,2,2,2,1,1,2,2,0,2,4,8,67.51,51.21,48.4,55.51,0,1,64.02,56.37,55.46,57.17,1,3,0,52.46,51.76,51.225,51.08,95,6,18,13,2,7,4,27,1,4,10,1,1,2,2,2,1,1,0,1,1
1,1,1,1,1,1,2,2,1,2,3,1,0,2,4,14,44.9,42.04,38.72,41.21,0,1,49.81,48.43,42.59,46.78,1,3,0,49.67,46.42,46.04,44.62,95,6,18,13,2,7,4,27,1,4,11,2,3,2,1,1,1,1,0,1,4
1,1,1,2,1,2,2,1,1,1,1,1,0,2,4,8,45.77,60.29,49.2,54.35,0,1,52.11,56.41,47.46,47.39,1,2,0,52.46,51.76,51.225,51.08,95,6,18,13,2,7,4,27,1,4,4,1,3,2,2,2,1,2,0,1,4
1,1,2,1,1,2,1,1,1,1,2,1,0,2,3,10,58.81,62.96,59.22,47.2,0,1,63.13,68.01,59.79,54.01,1,3,0,59.63,58.7,59.94,51.85,55,1,9,11,4,5,5,22,2,3,11,1,2,2,1,2,1,1,0,1,4
1,1,2,1,1,1,2,2,1,3,3,3,0,2,5,4,34.26,44.42,44.95,43.6,0,1,39.25,39.96,41.48,45.17,1,3,0,36.92,37.43,36.74,31.65,55,1,9,11,4,5,5,22,2,3,9,1,1,2,1,2,1,1,1,1,2
1,1,2,1,1,2,2,2,1,2,1,3,0,2,5,3,40.12,41.1,41.84,41.75,0,1,51.69,40.29,34.43,33.97,1,3,3,50.61,38.76,42.44,35.19,80,9,5,5,0,7,4,18,3,4,9,1,0,2,1,2,2,2,0,2,1
1,1,1,1,1,2,1,2,1,2,2,2,0,1,4,11,53.83,46,47.17,43.44,0,1,65.09,45.35,53.99,48.1,1,1,0,63.67,57.79,59.2,58.56,80,9,5,5,0,7,4,18,3,4,6,1,0,2,1,2,1,2,0,1,3
1,1,2,1,1,2,1,2,1,1,1,2,0,2,4,11,69.15,64.17,54.99,59.83,0,1,57.74,61.48,58.64,61.43,1,3,0,61.61,63.02,64.09,62.63,80,9,5,5,0,7,4,18,3,4,4,1,0,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,2,1,2,1,1,0,2,4,7,50.59,48.54,42.48,51.89,0,1,44.92,49.36,35.24,46.22,1,3,0,44.5,50.85,37.37,41.84,80,9,5,5,0,7,4,18,3,4,8,1,5,2,2,2,1,1,0,1,1
1,1,2,1,1,2,1,1,1,1,2,3,0,2,4,7,60.99,46.97,54.4,55.11,0,1,59.13,51.78,52.02,54.44,1,3,0,58.3,53.63,50.06,50.24,80,9,5,5,0,7,4,18,3,4,8,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,2,1,1,2,1,0,1,1,10,47.74,55.28,52.95,44.62,0,1,47.93,47.94,51.64,39.84,1,2,0,49.61,48.5,56.13,47.12,80,9,5,5,0,7,4,18,3,4,6,2,0,2,2,2,1,2,0,1,1
1,1,1,1,1,2,1,1,1,2,2,2,0,2,4,12,44.08,47.53,42.41,43.33,0,1,44.6,47.28,50.8,45.07,1,4,0,51.24,45.51,46.27,43.79,80,9,5,5,0,7,4,18,3,4,8,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,2,3,0,2,4,11,50.61,51.75,51.46,49.44,0,1,43.53,49.39,44.23,45.5,1,4,0,54.87,48.35,46.28,45.72,80,9,5,5,0,7,4,18,3,4,4,1,0,2,1,1,1,2,0,1,1
1,1,1,2,1,2,2,1,1,2,3,2,0,1,4,12,67.53,58.93,63.61,65.52,0,1,49.55,61.99,54.31,53.53,1,3,0,52.66,61.34,53.37,57.57,80,9,5,5,0,7,4,18,3,4,11,1,1,2,2,2,1,1,0,1,4
1,1,1,2,1,2,1,2,1,2,2,3,0,2,4,9,49.71,39.11,41.45,49.75,4,1,44.22,37.29,44.15,45.35,1,3,5,38.52,36.65,40.79,42.15,80,9,5,5,0,7,4,18,2,4,3,2,5,2,2,2,2,2,2,2,1
1,1,1,1,1,2,2,2,1,2,2,1,0,1,4,13,59.74,56.68,58.32,63.99,0,1,60.95,60.24,61.96,58.27,1,3,0,52.46,51.76,51.225,51.08,90,5,10,10,2,8,5,19,2,4,13,1,3,2,1,2,1,1,0,1,4
1,1,2,1,1,2,2,2,1,3,2,3,0,1,4,15,49.51,46.07,47.07,51.67,0,1,51.23,46.6,44.61,49.53,1,2,3,52.46,51.76,51.225,51.08,90,5,10,10,2,8,5,19,2,4,8,2,3,2,1,2,1,2,0,1,3
1,1,1,1,1,1,1,1,2,2,2,3,0,2,1,8,46.87,41.07,41.25,55.73,0,1,47.75,35.92,42.35,44.17,1,3,5,52.8,38.69,33.92,49.78,90,5,10,10,2,8,5,19,2,4,2,2,2,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,4,4,3,0,1,4,10,36.76,48.58,54.08,52.82,0,1,51.475,51.53,50.48,50.23,1,2,0,48.49,47.28,55.67,48.69,90,5,10,10,2,8,5,19,2,4,6,1,1,2,2,2,1,2,0,1,2
1,1,1,1,1,1,2,2,1,1,1,1,0,1,1,12,63,46.54,52.48,72.57,0,1,62.93,53.34,52.06,61.08,1,1,0,61.45,53.71,57.5,57.27,90,5,10,10,2,8,5,19,2,4,9,1,1,2,2,2,1,2,0,1,3
2,2,2,1,1,1,2,2,1,2,1,2,0,1,4,9,39.71,48.26,37.26,47.72,0,1,35.93,53.41,44.88,33.6,1,2,0,35.16,54,43.36,46.11,90,5,10,10,2,8,5,19,2,4,6,1,1,2,2,2,1,2,0,1,2
1,1,2,1,1,1,2,2,1,2,1,2,0,2,2,3,49.2,44.79,56.74,54.01,0,1,46.36,52.9,51.52,49.24,1,3,0,58.47,54.45,55.78,59.3,90,5,10,10,2,8,5,19,2,4,7,1,3,1,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,1,1,2,0,2,4,10,43.79,42.55,53.19,43.31,4,1,51.475,51.53,50.48,50.23,1,1,0,52.46,51.76,51.225,51.08,90,5,10,10,2,8,5,19,2,4,5,1,1,2,1,1,1,2,1,1,1
1,1,1,1,1,1,2,2,1,1,2,2,0,1,1,10,55.17,57.78,42.97,57.74,0,1,47.48,56.39,47.31,54.16,1,3,0,48,55.73,50.24,46.8,90,5,10,10,2,8,5,19,2,4,11,2,3,2,1,2,1,1,0,1,4
1,1,1,1,1,2,1,2,1,2,2,2,0,1,4,12,59.02,65.31,67.73,68.61,0,1,60.81,59.71,57.53,59.21,1,3,0,54.19,60.56,62.23,60.68,96,5,8,7,4,6,3,27,2,3,12,2,3,2,1,2,1,1,0,1,3
4,1,2,1,1,2,1,2,1,1,2,3,0,2,4,11,59.73,45.89,45.41,47.5,0,1,64.02,49.13,46,47.37,1,2,3,52.46,51.76,51.225,51.08,96,5,8,7,4,6,3,27,2,4,5,1,5,2,2,2,1,2,1,1,2
1,1,1,1,1,2,2,2,1,1,1,1,0,1,4,11,57.11,74.29,63.55,66.1,0,1,66.93,64.24,65.63,68.13,1,4,0,58.4,64.08,64,63.16,96,5,8,7,4,6,3,27,2,3,9,2,1,2,2,2,1,2,0,1,4
1,1,1,1,1,2,2,2,1,2,1,3,0,1,4,9,54.92,66.94,63.42,65.95,0,1,62.83,62.61,62.34,72.89,1,1,0,60.4,62.12,65.67,68.47,96,5,8,7,4,6,3,27,2,3,9,2,3,2,1,2,1,2,0,1,2
1,1,1,1,1,2,1,1,1,1,1,1,0,2,4,12,61.5,71.7,58.1,61.13,0,1,57.1,67.13,60.17,54.19,1,2,0,58.99,62.57,49.85,56.1,96,5,8,7,4,6,3,27,2,4,8,1,1,2,1,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,4,0,49.75,51.04,48.05,54.21,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,2,0,1,1
1,1,1,2,1,2,2,2,1,2,5,2,0,1,4,10,52.93,50.21,53.18,61.89,0,1,61.24,51.27,56.4,57.48,1,2,0,52.46,51.76,51.225,51.08,96,5,8,7,4,6,3,27,2,4,11,1,0,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,1,1,1,2,1,0,2,4,11,70.55,62.31,53.43,70.89,0,1,62.59,59.88,62.02,67.69,1,3,0,63.93,61.03,61.53,63.85,96,5,8,7,4,6,3,27,2,4,4,2,1,2,2,2,1,1,0,1,3
1,1,1,1,1,2,1,2,1,2,2,2,0,2,4,11,56.94,48.76,65.19,67.51,0,1,55.18,57,54.04,56.63,1,3,0,59.64,53.18,58.84,57.56,96,5,8,7,4,6,3,27,2,4,8,1,0,2,1,2,1,1,0,1,4
1,1,1,1,1,2,2,1,1,2,1,1,0,1,4,12,66.3,71.4,73.61,60.99,0,1,64.3,66.68,70.3,62.74,1,3,0,63.95,64.7,68.29,65.78,96,5,8,7,4,6,3,27,2,4,4,1,0,2,2,2,1,1,0,1,4
1,1,2,1,1,2,1,1,1,1,3,2,0,1,4,12,65.64,62.46,67.53,71.06,0,1,58.62,63.76,60.95,67.33,1,3,0,62.45,61.53,67.24,64.77,95,7,16,11,16,4,5,11,1,4,9,1,1,2,2,2,1,1,0,1,1
1,1,1,1,1,2,1,1,1,2,1,2,0,1,4,11,67.97,77.2,73,62.69,0,1,68.8,69.23,71.72,72.89,1,3,0,68.09,64.07,70.6,67.04,95,7,2,1,0,6,4,25,2,4,8,1,0,2,1,2,1,1,0,1,4
1,1,1,1,1,1,1,1,1,1,1,2,0,2,5,14,70.55,63.33,62.64,49.25,0,1,62.36,59.63,69.02,53.05,1,3,0,63.84,62.52,69.35,61.09,95,7,2,1,0,6,4,25,2,4,11,1,0,2,2,1,1,1,0,1,4
1,1,1,1,1,1,2,2,1,2,3,4,0,2,2,11,41.63,38.42,45.71,47.62,0,1,51.475,51.53,50.48,50.23,1,2,3,52.46,51.76,51.225,51.08,95,7,2,1,0,6,4,25,2,4,4,1,0,2,2,2,5,2,0,2,1
1,1,2,1,1,2,1,1,1,1,2,1,0,1,4,12,55.05,62.3,50.93,50.74,0,1,51.475,51.53,50.48,50.23,1,3,0,59.07,65.04,62.61,63.63,95,7,2,1,0,6,4,25,2,4,2,1,3,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,1,4,3,0,2,4,11,50.88,42.37,40.32,34.73,0,1,51.475,51.53,50.48,50.23,1,1,0,32.5,35.7,38.92,39.68,95,7,2,1,0,6,4,25,2,4,4,2,0,2,1,2,1,1,0,1,1
2,1,1,1,1,2,1,2,1,3,2,3,0,2,1,10,47.46,45.23,47.75,47.73,0,1,50.7,53.1,48.12,47.51,1,1,0,54.84,46.07,45.43,59.68,95,7,2,1,0,6,4,25,2,4,8,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,1,3,3,3,0,2,1,11,51.69,45.32,53.24,51.83,0,1,49.17,54.34,48.32,46.44,1,3,0,51.62,55.13,46.36,52.83,95,7,2,1,0,6,4,25,2,4,11,1,2,2,1,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,2,2,0,2,1,11,51.31,49.55,57.29,45.45,0,1,51.475,51.53,50.48,50.23,1,3,0,56.57,59.03,52.58,47.8,95,7,2,1,0,6,4,25,2,4,9,1,0,2,1,2,1,1,0,1,4
1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,10,70.55,62.95,44.36,54.27,0,1,68.8,59.96,62,59.5,1,3,0,61.52,61.23,64.71,62.21,95,7,2,1,0,6,4,25,2,4,11,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,1,2,2,1,2,1,3,0,2,2,10,40.34,42.51,41.44,45.59,0,1,51.475,51.53,50.48,50.23,1,1,0,37.72,43.89,34.65,45.92,95,7,2,1,0,6,4,25,2,4,1,1,1,2,2,2,1,1,1,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,3,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,1,1,1,1,2,0,1,4,12,54.79,36.22,62.26,41.82,0,1,59.72,56.99,68.63,58.69,1,3,0,61.67,61.69,67.54,62.19,95,7,2,1,0,6,4,25,2,4,11,1,0,2,1,1,1,1,0,1,3
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,10,68.66,53.4,52.66,54.98,0,1,64.8,56.24,61.42,58.73,1,4,0,59.11,58.5,59,61.83,95,7,2,1,0,6,4,25,2,4,4,1,0,2,1,1,1,2,0,1,1
